District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link,Fertilizer_Usage
Satara,Red,80,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,57.18
Satara,Red,85,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,79.46
Satara,Red,90,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,87.54
Satara,Red,95,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.68
Satara,Red,100,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,91.47
Satara,Red,105,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,75.64
Satara,Red,110,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,98.97
Satara,Red,115,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,96.39
Satara,Red,120,60,60,6,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,100.98
Satara,Red,80,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,49.24
Satara,Red,85,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,75.26
Satara,Red,90,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,71.98
Satara,Red,95,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,63.15
Satara,Red,100,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,80.35
Satara,Red,105,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,67.08
Satara,Red,110,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,87.33
Satara,Red,115,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,66.34
Satara,Red,120,40,45,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,87.6
Satara,Red,80,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,64.53
Satara,Red,85,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,55.35
Satara,Red,90,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,61.43
Satara,Red,95,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,57.15
Satara,Red,100,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,72.58
Satara,Red,105,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,69.96
Satara,Red,110,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,81.59
Satara,Red,115,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,74.43
Satara,Red,120,45,50,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,76.82
Satara,Red,80,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,72.42
Satara,Red,85,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,56.12
Satara,Red,90,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,82.44
Satara,Red,95,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,83.86
Satara,Red,100,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,81.1
Satara,Red,105,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,81.43
Satara,Red,110,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,93.71
Satara,Red,115,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,72.99
Satara,Red,120,50,55,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,71.52
Satara,Red,80,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,61.36
Satara,Red,85,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,79.37
Satara,Red,90,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,59.82
Satara,Red,95,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,78.52
Satara,Red,100,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,94.06
Satara,Red,105,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,92.52
Satara,Red,110,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,84.22
Satara,Red,115,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.99
Satara,Red,120,55,60,6,1200,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,100.23
Satara,Red,80,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,68.61
Satara,Red,85,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,57.95
Satara,Red,90,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,59.47
Satara,Red,95,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,85.54
Satara,Red,100,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,81.14
Satara,Red,105,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,88.84
Satara,Red,110,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,93.28
Satara,Red,115,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,85.9
Satara,Red,120,60,40,6.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,86.6
Satara,Red,80,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,60.27
Satara,Red,85,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,59.78
Satara,Red,90,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,65.25
Satara,Red,95,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,77.11
Satara,Red,100,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,74.94
Satara,Red,105,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,86.2
Satara,Red,110,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,75.26
Satara,Red,115,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,82.91
Satara,Red,120,40,50,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,86.31
Satara,Red,80,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,66.87
Satara,Red,85,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,72.43
Satara,Red,90,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,62.2
Satara,Red,95,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,72.36
Satara,Red,100,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,62.71
Satara,Red,105,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,73.44
Satara,Red,110,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,79.11
Satara,Red,115,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,86.99
Satara,Red,120,45,55,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,99.73
Satara,Red,80,50,60,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,69.7
Satara,Red,85,50,60,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,76.27
Satara,Red,90,50,60,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,72.18
Satara,Red,95,50,60,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,78.5
Satara,Red,100,50,60,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,63.78
Satara,Red,105,50,60,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,71.69
Satara,Red,110,50,60,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,77.47
Satara,Red,115,50,60,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,83.57
Satara,Red,120,50,60,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,71.19
Satara,Red,80,55,40,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,55.21
Satara,Red,85,55,40,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,61.02
Satara,Red,90,55,40,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,82.61
Satara,Red,95,55,40,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,67.14
Satara,Red,100,55,40,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,73.96
Satara,Red,105,55,40,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,67.64
Satara,Red,110,55,40,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,83.02
Satara,Red,115,55,40,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,74.81
Satara,Red,120,55,40,6.5,1100,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,74.6
Satara,Red,80,60,45,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,67.44
Satara,Red,85,60,45,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,55.75
Satara,Red,90,60,45,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,57.82
Satara,Red,95,60,45,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,66.13
Satara,Red,100,60,45,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,62.73
Satara,Red,105,60,45,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,67.04
Satara,Red,110,60,45,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,76.71
Satara,Red,115,60,45,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,94.73
Satara,Red,120,60,45,7,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,89.51
Satara,Red,80,40,55,7.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,63.32
Satara,Red,85,40,55,7.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,60.09
Satara,Red,90,40,55,7.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,79.74
Satara,Red,95,40,55,7.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,67.6
Satara,Red,100,40,55,7.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,60.94
Satara,Red,105,40,55,7.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,79.04
Satara,Red,110,40,55,7.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,65.95
Satara,Red,115,40,55,7.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,75.52
Satara,Red,120,40,55,7.5,1300,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,83.25
Satara,Red,80,45,60,6,1400,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,75.3
Satara,Red,85,45,60,6,1400,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,67.82
Satara,Red,90,45,60,6,1400,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,76.2
Satara,Red,95,45,60,6,1400,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,87.39
Satara,Red,100,45,60,6,1400,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,64.37
Satara,Red,105,45,60,6,1400,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.97
Satara,Red,110,45,60,6,1400,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,77.11
Satara,Red,115,45,60,6,1400,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,80.4
Satara,Red,120,45,60,6,1400,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,82.46
Satara,Red,80,50,40,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,73.27
Satara,Red,85,50,40,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,71.11
Satara,Red,90,50,40,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,70.94
Satara,Red,95,50,40,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,65.12
Satara,Red,100,50,40,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,82.45
Satara,Red,105,50,40,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,89.24
Satara,Red,110,50,40,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,88.02
Satara,Red,115,50,40,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,64.45
Satara,Red,120,50,40,6.5,1500,35,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,87.53
Satara,Red,80,55,45,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,53.74
Satara,Red,85,55,45,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,61.41
Satara,Red,90,55,45,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,58.08
Satara,Red,95,55,45,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,76.03
Satara,Red,100,55,45,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,81.14
Satara,Red,105,55,45,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,65.97
Satara,Red,110,55,45,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,76.76
Satara,Red,115,55,45,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,81.55
Satara,Red,120,55,45,7,1000,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,81.02
Satara,Red,80,60,50,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,57.69
Satara,Red,85,60,50,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,68.21
Satara,Red,90,60,50,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,80.33
Satara,Red,95,60,50,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,62.54
Satara,Red,100,60,50,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,64.9
Satara,Red,105,60,50,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,75.82
Satara,Red,110,60,50,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,97.67
Satara,Red,115,60,50,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,91.27
Satara,Red,120,60,50,7.5,1100,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs,94.29
Satara,Red,80,40,60,6,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,60.47
Satara,Red,85,40,60,6,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,68.99
Satara,Red,90,40,60,6,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,55.48
Satara,Red,95,40,60,6,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,75.39
Satara,Red,100,40,60,6,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,86.23
Satara,Red,105,40,60,6,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,79.94
Satara,Red,110,40,60,6,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,90.81
Satara,Red,115,40,60,6,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,88.8
Satara,Red,120,40,60,6,1200,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,71.25
Satara,Red,80,45,40,6.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,71.4
Satara,Red,85,45,40,6.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,52.9
Satara,Red,90,45,40,6.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,67.4
Satara,Red,95,45,40,6.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,59.12
Satara,Red,100,45,40,6.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,57.53
Satara,Red,105,45,40,6.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,71.69
Satara,Red,110,45,40,6.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.23
Satara,Red,115,45,40,6.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,78.56
Satara,Red,120,45,40,6.5,1300,25,Rice,Urea,https://youtu.be/jvixDVYRMDs,84.02
Satara,Red,80,50,45,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,52.32
Satara,Red,85,50,45,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,56.47
Satara,Red,90,50,45,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,70.62
Satara,Red,95,50,45,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,67.01
Satara,Red,100,50,45,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,80.78
Satara,Red,105,50,45,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,81.16
Satara,Red,110,50,45,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,89.92
Satara,Red,115,50,45,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,87.78
Satara,Red,120,50,45,7,1400,30,Rice,Urea,https://youtu.be/jvixDVYRMDs,81.65
Satara,Red,80,55,50,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,71.1
Satara,Red,85,55,50,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,62.8
Satara,Red,90,55,50,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,65.96
Satara,Red,95,55,50,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,82.55
Satara,Red,100,55,50,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,74.86
Satara,Red,105,55,50,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,88.43
Satara,Red,110,55,50,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,92.01
Satara,Red,115,55,50,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,96.01
Satara,Red,120,55,50,7.5,1500,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,100.92
Satara,Red,80,60,55,6,1000,20,Rice,Urea,https://youtu.be/jvixDVYRMDs,67.1
Satara,Red,85,60,55,6,1000,20,Rice,Urea,https://youtu.be/jvixDVYRMDs,66.32
Satara,Red,90,60,55,6,1000,20,Rice,Urea,https://youtu.be/jvixDVYRMDs,76.43
Satara,Red,95,60,55,6,1000,20,Rice,Urea,https://youtu.be/jvixDVYRMDs,72.56
Satara,Red,100,60,55,6,1000,20,Rice,Urea,https://youtu.be/jvixDVYRMDs,82.19
Satara,Red,105,60,55,6,1000,20,Rice,Urea,https://youtu.be/jvixDVYRMDs,88.2
Satara,Red,110,60,55,6,1000,20,Rice,Urea,https://youtu.be/jvixDVYRMDs,90.33
Satara,Red,115,60,55,6,1000,20,Rice,Urea,https://youtu.be/jvixDVYRMDs,82.16
Satara,Red,120,60,55,6,1000,20,Rice,Urea,https://youtu.be/jvixDVYRMDs,77.14
Satara,Black,40,20,20,6,400,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,29.17
Satara,Black,45,20,20,6,400,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,27.85
Satara,Black,50,20,20,6,400,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,40.46
Satara,Black,55,20,20,6,400,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,35.19
Satara,Black,60,20,20,6,400,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,34.47
Satara,Black,40,25,25,6.5,500,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,26.33
Satara,Black,45,25,25,6.5,500,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,37.04
Satara,Black,50,25,25,6.5,500,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,39.55
Satara,Black,55,25,25,6.5,500,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,37.45
Satara,Black,60,25,25,6.5,500,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,35.22
Satara,Black,40,30,30,7,600,35,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,33.73
Satara,Black,45,30,30,7,600,35,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,34.67
Satara,Black,50,30,30,7,600,35,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,42.83
Satara,Black,55,30,30,7,600,35,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,44.3
Satara,Black,60,30,30,7,600,35,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,42.56
Satara,Black,40,35,35,7.5,400,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,33.27
Satara,Black,45,35,35,7.5,400,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,47.81
Satara,Black,50,35,35,7.5,400,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,41.72
Satara,Black,55,35,35,7.5,400,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,48.39
Satara,Black,60,35,35,7.5,400,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,40.67
Satara,Black,40,40,40,6,500,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,39.77
Satara,Black,45,40,40,6,500,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,34.47
Satara,Black,50,40,40,6,500,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,45.1
Satara,Black,55,40,40,6,500,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,56.32
Satara,Black,60,40,40,6,500,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,47.68
Satara,Black,40,20,25,6.5,600,35,Jowar,Urea,https://youtu.be/hxuB66J-3BI,25.28
Satara,Black,45,20,25,6.5,600,35,Jowar,Urea,https://youtu.be/hxuB66J-3BI,27.21
Satara,Black,50,20,25,6.5,600,35,Jowar,Urea,https://youtu.be/hxuB66J-3BI,34.39
Satara,Black,55,20,25,6.5,600,35,Jowar,Urea,https://youtu.be/hxuB66J-3BI,33.26
Satara,Black,60,20,25,6.5,600,35,Jowar,Urea,https://youtu.be/hxuB66J-3BI,33.18
Satara,Black,40,25,30,7,400,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,36.93
Satara,Black,45,25,30,7,400,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,35.4
Satara,Black,50,25,30,7,400,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,35.25
Satara,Black,55,25,30,7,400,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,47.56
Satara,Black,60,25,30,7,400,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,36.82
Satara,Black,40,30,35,7.5,500,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,42.57
Satara,Black,45,30,35,7.5,500,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,35.64
Satara,Black,50,30,35,7.5,500,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,47.37
Satara,Black,55,30,35,7.5,500,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,45.29
Satara,Black,60,30,35,7.5,500,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,52.01
Satara,Black,40,35,40,6,600,35,Jowar,Urea,https://youtu.be/hxuB66J-3BI,45.95
Satara,Black,45,35,40,6,600,35,Jowar,Urea,https://youtu.be/hxuB66J-3BI,37.53
Satara,Black,50,35,40,6,600,35,Jowar,Urea,https://youtu.be/hxuB66J-3BI,51.52
Satara,Black,55,35,40,6,600,35,Jowar,Urea,https://youtu.be/hxuB66J-3BI,43.97
Satara,Black,60,35,40,6,600,35,Jowar,Urea,https://youtu.be/hxuB66J-3BI,46.28
Satara,Black,40,40,20,6.5,400,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,33.7
Satara,Black,45,40,20,6.5,400,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,39.14
Satara,Black,50,40,20,6.5,400,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,35.33
Satara,Black,55,40,20,6.5,400,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,44.43
Satara,Black,60,40,20,6.5,400,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,46.77
Satara,Black,40,20,30,7,500,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI,35.35
Satara,Black,45,20,30,7,500,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI,39.1
Satara,Black,50,20,30,7,500,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI,36.12
Satara,Black,55,20,30,7,500,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI,36.38
Satara,Black,60,20,30,7,500,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI,37.96
Satara,Black,40,25,35,7.5,600,35,Jowar,SSP,https://youtu.be/hxuB66J-3BI,30.29
Satara,Black,45,25,35,7.5,600,35,Jowar,SSP,https://youtu.be/hxuB66J-3BI,30.45
Satara,Black,50,25,35,7.5,600,35,Jowar,SSP,https://youtu.be/hxuB66J-3BI,37.01
Satara,Black,55,25,35,7.5,600,35,Jowar,SSP,https://youtu.be/hxuB66J-3BI,38.14
Satara,Black,60,25,35,7.5,600,35,Jowar,SSP,https://youtu.be/hxuB66J-3BI,52.8
Satara,Black,40,30,40,6,400,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI,37.85
Satara,Black,45,30,40,6,400,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI,37.09
Satara,Black,50,30,40,6,400,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI,43.35
Satara,Black,55,30,40,6,400,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI,38.08
Satara,Black,60,30,40,6,400,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI,45.95
